disease,name,n_terms,sum,mean_dist,max_dist,min_dist,std_dist
72,ACO2 (OMIM:616289),19,866.3238153971738,5.066221142673531,7.891248463548426,0.0013839206277086508,1.6511067408608069
73,ACOX1 (OMIM:264470),111,31922.920114229204,5.228979543690287,8.825116156796453,2.000000165480742e-10,1.5134530480309911
74,ACOX1 (OMIM:618960),61,8805.271303776686,4.811623663265949,8.964734206947517,0.014527955659357088,1.5593799508186612
75,ACOX2 (OMIM:617308),47,5763.262771163801,5.331417919670491,8.920088962592235,0.0007118641212882687,1.7611041048942726
76,ACP4 (OMIM:617297),21,836.8258939426045,3.9848852092504976,7.647569200458627,0.0019587674577635403,1.6558373207362092
77,ACP5 (OMIM:607944),184,86577.22285415465,5.142386722152213,8.933341393268416,0.00019875774762274654,1.5487922883371648
78,ACR (OMIM:620500),13,397.76751438967955,5.099583517816405,8.566164424851095,0.000803149581822378,2.4157312877975605
79,ACSF3 (OMIM:614265),33,2661.7226640733684,5.041141409229865,8.817267712425,0.16283535681414846,1.7573586156648886
80,ACSL4 (OMIM:300387),42,3675.046651560827,4.268346865924305,8.35151082614376,0.0454015306599506,1.3851301434411625
81,ACSL5 (OMIM:620357),31,2430.063441571148,5.225942885099243,8.709919954440453,0.15492920798274556,1.6736164054136877
82,ACTA1 (OMIM:161800),117,36216.39976587911,5.336928936911157,9.126221757608684,0.00025006395324224406,1.5605519562970689
83,ACTA1 (OMIM:616852),58,8091.929653592926,4.8952992459727325,8.633052613992636,0.0007644814594371429,1.66394649199369
84,ACTA1 (OMIM:620265),54,7108.722538107888,4.9676607533947506,8.860622938536464,0.00025006395324224406,1.6201616131998877
85,ACTA1 (OMIM:620278),111,29538.186724203515,4.8383598237843595,8.858343484117595,4.395661259112839e-05,1.5429631165433904
86,ACTA2 (OMIM:611788),31,1906.7808918133246,4.100604068415752,7.732528764483634,0.0007034141640015808,1.5612391467783293
87,ACTA2 (OMIM:613834),82,16160.511674616004,4.866158288050588,8.736695447358787,0.10207313550541328,1.4397846543609945
88,ACTA2 (OMIM:614042),12,212.9629924654626,3.2267120070524635,6.9285299329859305,0.02534658487314139,1.6556542006816428
89,ACTB (OMIM:243310),151,56564.22833059566,4.994633848176217,9.107138567489411,0.00015294580467822567,1.3771428727051946
90,ACTB (OMIM:604919),28,1746.1990065480204,4.6195740913968795,8.573373381656472,0.0008028321926913085,1.707671542547406
91,ACTB (OMIM:607371),83,17562.76428441074,5.160965114431601,8.750208825372567,7.104736562826131e-05,1.543068493294915
92,ACTB (OMIM:620475),110,29542.183278601675,4.92780371619711,9.048119543087411,7.104736562826131e-05,1.4830127365608894
93,ACTC1 (OMIM:612098),44,5325.082482292117,5.62905124978025,9.235549052995463,0.0001849738499394851,1.7087489693344913
94,ACTC1 (OMIM:612794),8,106.35691919311724,3.798461399754187,6.095059556407622,0.0018127530439782328,1.534397118279767
95,ACTC1 (OMIM:613424),27,1874.212896569313,5.339637881963855,8.694998898929775,0.0028246861463372313,1.7863520129691184
96,ACTG1 (OMIM:604717),10,130.27514687598696,2.895003263910821,4.723785436329275,0.0025707430151976655,1.596545297635662
97,ACTG1 (OMIM:614583),90,19139.78490779436,4.778972511309454,8.770477618249148,0.00015294580467822567,1.4152654970010519
98,ACTG2 (OMIM:155310),67,11569.16898120818,5.232550421170592,8.665797960903289,7.419480645582617e-05,1.5250958010966988
99,ACTG2 (OMIM:619431),41,3971.0478762941357,4.842741312553824,8.594001346099292,7.419480645582617e-05,1.6354897246568285
100,ACTL6B (OMIM:618468),71,12619.848080732376,5.078409690435564,8.234984861736331,0.0001018499913121344,1.5091745363943585
101,ACTL6B (OMIM:618470),92,20682.64518921257,4.9409090275233085,8.964079417231831,0.0001018499913121344,1.6136851144529814
102,ACTL7A (OMIM:620499),14,469.53991486901407,5.1597792842748795,8.566164424851095,0.000803149581822378,2.3661195094605296
103,ACTL9 (OMIM:619258),14,469.5477441379495,5.159865320197247,8.566164424851095,0.0002320595841619578,2.3661728230448826
104,ACTN1 (OMIM:615193),18,767.277408877579,5.014885025343654,8.376799596956868,0.021118882200204435,1.8461971603143699
105,ACTN2 (OMIM:612158),35,3291.7137290131,5.532291981534621,8.365195837655977,8.946248855872717e-05,1.8866674411091542
106,ACTN2 (OMIM:618654),58,7880.109953095747,4.7671566564402585,8.730099592609633,0.001107639007670092,1.6425109724053661
107,ACTN2 (OMIM:618655),25,1341.0868547126702,4.470289515708901,8.739986743640854,0.46443555168908324,1.7473545515420423
108,ACTN4 (OMIM:603278),47,4811.677082275575,4.451135136240125,8.17652298785914,0.0007165373026079224,1.4952398610500135
109,ACVR1 (OMIM:135100),129,39560.54281212395,4.7917324142592,8.870755216167135,9.6982301265833e-05,1.5569081716857587
110,ACVR2B (OMIM:613751),52,6277.15453794756,4.73390236647629,8.05775643345911,7.393453312369341e-05,1.4543104436686791
111,ACVRL1 (OMIM:600376),149,57664.740361853874,5.229887571363493,9.10747325917859,2.000000165480742e-10,1.583339319338631
112,ACY1 (OMIM:609924),69,11373.61547227384,4.848088436604365,9.11345293491237,0.22140590507770008,1.5372920256491467
113,ADA (OMIM:102700),149,59259.42466481918,5.374517020208523,9.164999342259263,2.000000165480742e-10,1.5585534119993736
114,ADA2 (OMIM:182410),97,23741.622889340964,5.099145809566358,8.986830245895392,0.0002442888340262263,1.5086164794644987
115,ADA2 (OMIM:615688),216,123760.69400244846,5.329917915695455,9.4286855550867,0.0001814909648877517,1.5704428173964362
116,ADAM10 (OMIM:615537),9,124.51855401212087,3.4588487225589133,5.957063977226572,1.5615295258888247,1.0739097521684213
117,ADAM17 (OMIM:614328),65,10102.327366042206,4.856888156751061,8.643856288751882,0.00017851427268566979,1.6107309173613273
118,ADAM22 (OMIM:617933),73,12882.77703000512,4.902122157536195,8.915862472076086,0.0006912747598399878,1.554024307123704
119,ADAM9 (OMIM:612775),11,183.04520194437728,3.3280945808068596,6.116896347501821,0.7609453784098479,1.1817003890780433
120,ADAMTS10 (OMIM:277600),127,39968.94489930618,4.99549367570381,8.795336840276914,0.00014468862235090667,1.5572105811545898
121,ADAMTS13 (OMIM:274150),85,18632.731257407082,5.219252453055205,9.050277720710847,0.00019109498643675617,1.725284325577162
122,ADAMTS15 (OMIM:620545),155,61910.284701485354,5.18728820288943,8.911457320616677,0.0005149209235504193,1.4749258611247382
123,ADAMTS17 (OMIM:613195),38,3565.2045697401986,5.071414750697295,8.671834947450003,0.00014468862235090667,1.7310306258190211
124,ADAMTS18 (OMIM:615458),34,2493.286284264818,4.444360578012153,8.068556642751055,0.00017449449899708947,1.3871860372744733
125,ADAMTS19 (OMIM:620067),57,8450.24144232738,5.294637495192594,8.916567147630133,0.00012113826840601775,1.6915571406636394
126,ADAMTS2 (OMIM:225410),151,54971.30305946691,4.853978195096416,9.226771539364805,0.0006090516962336616,1.4792128871351256
127,ADAMTS3 (OMIM:618154),59,7779.950049525882,4.547019315912263,8.930226175584693,0.023056846948338643,1.470649070775994
128,ADAMTSL2 (OMIM:231050),157,59485.14913656212,4.857516669652305,9.181781892504443,0.00015294580467822567,1.463143112702974
129,ADAMTSL4 (OMIM:225100),6,52.397424522584906,3.4931616348389936,5.7470570072230345,0.7609453784098479,1.5206695564082329
130,ADAMTSL4 (OMIM:225200),19,777.8891273492538,4.549059224264642,7.94304835981926,0.00014468862235090667,1.7515237195021383
131,ADAR (OMIM:127400),10,166.0753608616687,3.690563574703749,5.934351798332803,1.5615295258888247,1.0169489060391947
132,ADAR (OMIM:615010),93,20542.347954281788,4.801857866826038,8.65579175745594,0.0001018499913121344,1.537090503489698
133,ADARB1 (OMIM:618862),139,46301.86679727467,4.827637034435895,8.527832132835597,0.000609477969479842,1.3274778565218068
134,ADAT3 (OMIM:615286),99,22627.215562984533,4.664443529784484,8.742485678985322,0.00045198453520349144,1.4108826581199674
135,ADCY1 (OMIM:610154),8,111.71408265858632,3.989788666378083,7.562010141463631,0.3980917516456417,1.8074678692780834
136,ADCY10 (OMIM:143870),14,389.5564665924826,4.280840292225084,7.595953859144992,0.0023039278272346396,1.7591543746374434
137,ADCY3 (OMIM:617885),35,2805.9142218139978,4.715822221536131,8.70455430673233,0.0010425010607765092,1.7201612582212589
138,ADCY5 (OMIM:606703),67,11062.26090507411,5.003283991440123,9.014844193899634,0.00037868868455093207,1.6288414437749643
139,ADCY5 (OMIM:619647),38,3339.6384929116484,4.7505526214959435,8.629338893539032,0.15387084586234145,1.5084399484693083
140,ADCY5 (OMIM:619651),66,10382.087488450034,4.840134027249433,8.758319797340576,0.0002046419419841836,1.5395992452031277
141,ADCY6 (OMIM:616287),68,10818.368030089492,4.749064104516897,9.174733685028867,0.00031792342844160594,1.5494852426290202
142,ADD3 (OMIM:617008),64,9524.612208335406,4.7245100239758955,8.448120563363869,0.0036511975220753527,1.4606332560627597
143,ADGRE2 (OMIM:125630),14,401.9280878671922,4.416792174364749,7.840908768926719,0.005786753307213659,1.8292404774196709
144,ADGRG1 (OMIM:606854),79,15543.504384856391,5.044954360550597,8.41185568765741,0.0001450324633516059,1.5454981991782895
145,ADGRG1 (OMIM:615752),29,1783.2678697500173,4.392285393472949,8.183700653076956,0.002325878090793215,1.5694647609452221
146,ADGRG2 (OMIM:300985),17,684.2911663294446,5.031552693598858,7.905921956541114,0.0002487030284261157,2.0220051200535623
147,ADGRG6 (OMIM:616503),104,25852.728035615964,4.82687229940552,8.551072968343087,0.0003808195877039723,1.5758781199852898
148,ADGRL1 (OMIM:620065),68,11537.608776162619,5.064797531239077,8.527999464694219,0.0002095667367135034,1.4965617792979544
149,ADGRV1 (OMIM:604352),12,302.008712849431,4.575889588627742,7.826797065347226,0.03818176809348242,2.3306608331944956
150,ADH5 (OMIM:619151),113,30055.719737100517,4.749639655041169,8.950190599773368,0.0001469875513899424,1.4930751114701122
151,ADK (OMIM:614300),125,38733.42854437308,4.997861747661042,8.797690588420261,0.0001018499913121344,1.5050694492547005
152,ADNP (OMIM:615873),303,248016.53034462527,5.420770885944643,9.129859253319943,0.00015294580467822567,1.4412467760650545
153,ADPRS (OMIM:618170),103,27757.33535573602,5.28409201517914,9.11345293491237,9.774864833445439e-05,1.5807567014632686
154,ADRA2A (OMIM:620679),56,7438.696800588119,4.830322597784493,8.712951550898289,0.0005727427745271421,1.6593634821804175
155,ADRB1 (OMIM:618591),6,48.791657831910705,3.252777188794047,6.0006018397088745,1.046009439364104,1.5445630680656952
156,ADSL (OMIM:103050),117,33476.59385712668,4.933185065889579,8.518101504699134,0.0001018499913121344,1.3978641323394403
157,ADSS1 (OMIM:617030),41,3825.0799315217055,4.664731623806958,9.055320999324032,0.00025006395324224406,1.8522707700814882
158,AEBP1 (OMIM:618000),200,101886.41922941132,5.119920564292026,9.07923743615361,0.00011653140972231848,1.4610967672476554
159,AFF2 (OMIM:309548),68,10088.97386391451,4.4288735135709,8.344095292046818,0.0005543272741829107,1.3417367427011277
160,AFF3 (OMIM:619297),245,157747.71490232437,5.277608394189508,9.08316548962287,2.000000165480742e-10,1.4306163270587107
161,AFF4 (OMIM:616368),168,69441.30248732594,4.950192649509976,8.995747773179575,0.00022366396974664592,1.3995821609481447
162,AFG2A (OMIM:616577),98,24641.256646852664,5.18435864650803,8.921844382409917,0.0012599449808452711,1.5010175546791535
163,AFG2B (OMIM:619615),15,480.6265381529868,4.577395601457018,8.405881591175914,0.3980917516456417,1.7589898275599694
164,AFG2B (OMIM:619616),100,24135.377846885123,4.875833908461641,8.908085989829646,0.009198308701206151,1.491421912642193
165,AFG3L2 (OMIM:610246),59,8663.582165030723,5.063461230292649,8.525753923501734,0.0031322065301471885,1.5072322381313492
166,AFG3L2 (OMIM:614487),73,13751.582991203064,5.232718033182293,8.935651521977174,0.0013663154309970131,1.633625194789689
167,AFG3L2 (OMIM:618977),22,1075.5481910923968,4.656052775291761,8.218005267797317,0.7609453784098479,1.5611601483303228
168,AFP (OMIM:615969),4,12.91284141257412,2.15214023542902,2.952369505601037,0.7400213448202568,0.7002273977764705
169,AFP (OMIM:615970),4,12.91284141257412,2.15214023542902,2.952369505601037,0.7400213448202568,0.7002273977764705
170,AGA (OMIM:208400),160,60478.26337466613,4.754580453983186,9.005211095791768,0.00015294580467822567,1.4231451893011118
171,AGBL1 (OMIM:615523),9,157.88638031979522,4.385732786660978,7.7520811126093525,0.0003797032882271751,2.2246079584447394
172,AGBL5 (OMIM:617023),32,2465.3017704015783,4.9703664725838275,8.582649409843931,0.00015500775417016222,1.6634686268865346
173,AGK (OMIM:212350),96,23797.209555450354,5.218686306019815,9.007057421182466,0.0014022378318944541,1.5994761166100238
174,AGK (OMIM:614691),6,33.683625767103464,2.245575051140231,4.2648670286593475,0.5854579498923579,0.963957410153354
175,AGL (OMIM:232400),64,9371.324289013726,4.64847434970919,8.825116156796453,0.15492920798274556,1.48280292718588
176,AGO1 (OMIM:620292),100,25131.726858837857,5.077116537138961,8.908085989829646,0.001107639007670092,1.471413680869403
177,AGO2 (OMIM:619149),129,41828.44940897537,5.0664304032189165,8.849594780119629,0.00020730474885900254,1.4955768878301003
178,AGPAT2 (OMIM:608594),136,45795.02720476431,4.9885650549852185,9.139133014816656,0.00024335669615791332,1.5787279184864191
179,AGPS (OMIM:600121),40,2965.4029076025554,3.8017985994904557,8.956214362023143,0.37543966712845633,1.5506755717215912
180,AGR2 (OMIM:620233),131,45810.27611165707,5.379950218632656,9.218329734759083,0.0010855653860684738,1.6048798680244594
181,AGRN (OMIM:615120),36,2685.6570598166395,4.262947713994666,8.269471076201361,0.0001327613358585333,1.6110163822592598
182,AGTPBP1 (OMIM:618276),107,29437.622515949308,5.19090504601469,8.79451553437907,0.0024908879229949667,1.4758476119588866
183,AGXT (OMIM:259900),90,20141.600660821765,5.029113772989205,9.031509937880818,6.805098156487597e-05,1.594279672650911
184,AGXT2 (OMIM:210100),7,56.371191036107874,2.684342430290851,4.699920633739699,0.7400213448202568,0.9523356287389978
185,AHCY (OMIM:613752),56,6942.910597959728,4.508383505168655,8.771567589291417,0.15492920798274556,1.5045093538734893
186,AHDC1 (OMIM:615829),101,25064.984587827053,4.963363284718229,8.658302736169775,2.000000165480742e-10,1.4076641827226832
187,AHI1 (OMIM:608629),114,32755.40907018681,5.085453977672227,8.985832664434763,0.0001450324633516059,1.5322128152614625
188,AHR (OMIM:618345),14,385.23981491756973,4.233404559533733,7.981024797845407,0.0012541127309823397,1.6647461736603828
189,AHSG (OMIM:203650),12,265.4699777754353,4.022272390536899,7.916076763919341,0.0012599449808452711,1.6892425349799074
190,AICDA (OMIM:605258),48,4992.137880794546,4.425654149640555,8.89936188125208,0.08854697781472262,1.5596363768841501
191,AIFM1 (OMIM:300232),156,57870.01229049369,4.786601512861347,8.680985882741803,0.0013767302025706244,1.3780306929647816
192,AIFM1 (OMIM:300614),44,5026.077390477393,5.312978214035299,8.90656598571372,0.1049752419443217,1.6353537105550806
193,AIFM1 (OMIM:300816),74,13314.123503067513,4.929331174775088,8.751802976222852,0.0014412357406238222,1.5525098639528976
194,AIFM1 (OMIM:310490),50,6697.135349912973,5.4670492652350795,9.16883064934852,0.0015990505493633342,1.8927175701590915
195,AIMP1 (OMIM:260600),110,31281.343429134995,5.217905492766471,9.006003187652746,8.091248143822315e-05,1.556447692419413
196,AIMP2 (OMIM:618006),107,27657.371002206426,4.876983072157719,8.511133033645812,0.00011853325674116622,1.4121890602599754
197,AIP (OMIM:102200),48,5544.824196385955,4.915624287576201,8.66334403559808,0.001356657445363558,1.6911780184891798
198,AIPL1 (OMIM:604393),40,3844.514754913332,4.928865070401708,8.198960939271464,0.02464529186207756,1.5446282082560008
199,AIRE (OMIM:240300),153,61747.39337316579,5.310233348225472,9.271805349039825,0.0001269232079222614,1.5183676761687617
200,AK1 (OMIM:612631),8,98.97452032568927,3.5348042973460454,6.570800143994553,0.7400213448202568,1.6036428911261749
201,AK2 (OMIM:267500),28,2054.159269992796,5.434283783049725,8.933908660396092,2.000000165480742e-10,1.9570718566049896
202,AK7 (OMIM:617965),21,1122.7841199851482,5.3465910475483245,8.566164424851095,8.084441465612328e-05,2.289980250066336
203,AKAP3 (OMIM:620353),20,1005.9048469601813,5.294236036632533,8.566164424851095,8.084441465612328e-05,2.285121157160272
204,AKAP9 (OMIM:611820),9,157.3075324175607,4.369653678265575,8.533454444257114,0.0005587370084376136,2.1695409458226393
205,AKR1D1 (OMIM:235555),53,7108.89235299511,5.158847861389775,9.051382881482878,0.027031792170348293,1.7008144712651745
206,AKT1 (OMIM:176920),98,22740.821733797937,4.7845196157790735,8.948893111937249,0.0006463772126764641,1.511668780890585
207,AKT1 (OMIM:615109),147,54469.89458465683,5.075938364053381,9.115391015781093,0.000669664920966333,1.5759363414772085
208,AKT2 (OMIM:240900),31,2256.80790622467,4.853350335967033,8.961678774738585,0.03413730593427815,1.7273919522119299
209,AKT3 (OMIM:615937),65,9200.352116236707,4.423246209729186,8.35490118153248,0.0005157462223478919,1.4692807508125039
210,ALAD (OMIM:612740),41,4007.43278660049,4.887113154390842,9.21806938086892,0.16283535681414846,1.5835730419368386
211,ALAS2 (OMIM:300751),16,574.2482217258748,4.785401847715623,8.821716384537705,0.0003810543569224507,2.179355199809285
212,ALAS2 (OMIM:300752),26,1427.314442650168,4.391736746615901,8.151028216534025,0.004883727133326189,1.7168401445688415
213,ALB (OMIM:615999),7,77.40522297398341,3.685962998761115,7.119358666584365,1.042040545875447,1.7267683970936565
214,ALB (OMIM:616000),55,6496.523717298725,4.374763445992408,8.649917817557759,0.000151751107741131,1.4916806040822361
215,ALDH18A1 (OMIM:219150),156,60181.17182906435,4.977764419277448,9.054649716855387,4.189843108750679e-05,1.4795576084958755
216,ALDH18A1 (OMIM:601162),124,39697.06087062314,5.205489230346596,8.991827087192652,0.0010221449047190993,1.4868080565171162
217,ALDH18A1 (OMIM:616586),105,27499.145099556627,5.036473461457257,9.173834865029978,0.0010221449047190993,1.4429429899297723
218,ALDH18A1 (OMIM:616603),123,35086.77409415711,4.676365999487819,8.780287854500026,0.00012113826840601775,1.4324230037694656
219,ALDH1A2 (OMIM:620025),151,54735.208284599474,4.833130974357569,8.96358751564049,0.00017796557473134708,1.4980074238910674
220,ALDH1A3 (OMIM:615113),31,2152.4568151826484,4.628939387489567,8.586966239113748,0.41740196712093663,1.5291895177393076
221,ALDH2 (OMIM:610251),9,119.83536084905047,3.3287600235847354,6.980895034001437,0.7400213448202568,1.4680659743849056
222,ALDH3A2 (OMIM:270200),102,24484.29999023678,4.753310034990639,8.68815381515595,0.0004869030830305121,1.4829264928688493
223,ALDH4A1 (OMIM:239510),19,616.1697372818203,3.603331796969709,7.29322448560259,0.7400213448202568,1.2771014345451834
224,ALDH5A1 (OMIM:271980),87,18778.192046837907,5.0195648347601995,8.908085989829646,0.00018869251796236437,1.4827862718134033
225,ALDH6A1 (OMIM:614105),120,32590.196934002015,4.564453352101123,8.822869115005792,0.0012287831758608515,1.373391279481209
226,ALDH7A1 (OMIM:266100),59,8463.050203879888,4.94625961652828,8.908085989829646,0.001362946333419783,1.5246088014978463
227,ALDOA (OMIM:611881),101,24170.399371375297,4.786217697302039,9.044797156522364,0.0009501917529254702,1.5313897744098217
228,ALDOB (OMIM:229600),96,24902.372865717705,5.461046681078444,8.845301493771158,4.6205325448638656e-05,1.6138350890742112
229,ALG1 (OMIM:608540),101,22779.959479440568,4.510883065235756,9.004264940230842,0.004469792754054722,1.400942307843516
230,ALG11 (OMIM:613661),84,17047.9566384714,4.890406379366437,8.662257483087934,0.0454015306599506,1.4808498505834955
231,ALG12 (OMIM:607143),213,117641.29527775341,5.21043915660171,9.100964310357936,0.0001663034595149971,1.455176600509041
232,ALG13 (OMIM:300884),133,42346.05405734141,4.824111877117955,9.09486493334436,0.0005412573883512041,1.523595086825865
233,ALG14 (OMIM:616227),33,2576.6448230844508,4.880009134629642,8.370117569583439,0.0001327613358585333,1.6712944903433744
234,ALG14 (OMIM:619031),54,7070.705686214003,4.941094120345215,8.739065445012372,0.0005689965370294645,1.600213197475286
235,ALG14 (OMIM:619036),109,28631.69248171198,4.864371811367988,9.02845745317525,9.309337643604373e-06,1.5833584338769915
236,ALG2 (OMIM:607906),156,61736.193735234956,5.106384924337052,9.21335638868048,0.0001018499913121344,1.4537237353449788
237,ALG2 (OMIM:616228),87,18223.53185223813,4.871299613001372,8.647788429927946,0.0001327613358585333,1.6212983671554708
238,ALG3 (OMIM:601110),155,60316.8472497427,5.053778571407013,9.0897054662999,7.985349342145561e-05,1.476608329998159
239,ALG5 (OMIM:620056),20,872.9013048441363,4.594217393916507,7.643677241522686,0.0007165373026079224,1.7734791129466465
240,ALG6 (OMIM:603147),38,3374.72443355846,4.800461498660683,8.355273260591456,0.15387084586234145,1.5939987995392881
241,ALG8 (OMIM:608104),127,39141.79444083917,4.892112791006021,8.870272353659333,0.0004395559339724585,1.4496593227033447
242,ALG8 (OMIM:617874),13,315.3528092726287,4.04298473426447,7.605187688560167,0.0006348976444134446,1.7574675507058954
243,ALG9 (OMIM:263210),128,37638.43587058641,4.6307130746292335,8.73235548845863,0.00027855748203595886,1.4454258641407378
244,ALG9 (OMIM:608776),177,77741.33225500032,4.991097345595809,9.14822774319834,0.00015294580467822567,1.469558902549384
245,ALKBH8 (OMIM:618504),86,18203.297204179173,4.9803822720052455,8.7991717536146,0.00031984864419684893,1.473676467180172
246,ALMS1 (OMIM:203800),218,127660.3421508233,5.397215666123675,9.3416634968819,0.0001269232079222614,1.5436234417471368
247,ALOXE3 (OMIM:606545),45,4473.951282730113,4.519142709828397,8.64943149774535,0.0006982854539680614,1.5872639720523194
248,ALPK1 (OMIM:614979),43,4249.308613342819,4.705768121088393,9.03401310989668,0.07613353902806305,1.7489152010954152
249,ALPK3 (OMIM:618052),64,10665.061075202499,5.290208866667906,8.875913972318802,0.0002615512942008121,1.750756020701547
250,ALPL (OMIM:146300),45,4134.217539705658,4.175977312833998,8.532048216896937,0.00021434879144257177,1.6632187868985158
251,ALPL (OMIM:241500),149,51297.93010973441,4.652451488276293,8.978533572278913,0.0023039278272346396,1.430590100916725
252,ALPL (OMIM:241510),69,10331.992711996849,4.4040889650455455,8.59340696577242,0.0002572024680045654,1.3659192380020364
253,ALS2 (OMIM:205100),154,64403.31285276245,5.4667101988593885,9.012016019436766,0.001459952330632207,1.5225389697693326
254,ALS2 (OMIM:606353),76,14179.68348958096,4.975327540203846,9.056677136588082,0.034298969772904774,1.5228130114033225
255,ALS2 (OMIM:607225),77,14402.041094492797,4.922091966675597,8.988765405710629,0.0010221449047190993,1.5563955924943549
256,ALX1 (OMIM:613456),52,5944.1215647361405,4.482746278081554,8.800379706419774,0.001593650296769844,1.3987323438720083
257,ALX3 (OMIM:136760),170,70263.7405091987,4.8913150371875185,8.87886668702097,0.00045198453520349144,1.4202205086130106
258,ALX4 (OMIM:609597),30,1881.1203279448682,4.324414546999697,8.22765237670073,0.18316446661760147,1.4950393347410216
259,ALX4 (OMIM:613451),126,41134.01772595251,5.223367330279683,8.954523087157757,0.0002420511210071265,1.4577179007755594
260,ALX4 (OMIM:615529),9,117.44441495976109,3.2623448599933638,5.106229204388353,0.7154510495873228,1.1984737492504618
261,AMACR (OMIM:214950),69,12584.697142547822,5.36432103262908,9.051382881482878,0.00019109498643675617,1.7137483141526382
262,AMACR (OMIM:614307),72,12487.172394574602,4.885435209144993,9.16994723800259,0.0004882882588597252,1.4590505252537709
263,AMBN (OMIM:616270),18,575.6930149317177,3.7626994439981547,7.005354915504629,0.0019587674577635403,1.676592492979655
264,AMELX (OMIM:301200),21,857.9970703239194,4.085700334875806,7.758403407027391,0.0012508654631617168,1.784093975344452
265,AMER1 (OMIM:300373),255,169898.7241305864,5.246216585783122,8.979313113605343,5.9439822204979764e-05,1.4640780165602663
266,AMFR (OMIM:620379),69,11589.190039778841,4.939978704083052,8.680280797638474,0.0010221449047190993,1.526567181362837
267,AMMECR1 (OMIM:300990),174,75278.71742862179,5.001575804173928,8.944805850059732,0.00016194096168394945,1.4709119694005208
268,AMN (OMIM:618882),45,4672.702931026528,4.719901950531846,8.35335613319995,0.0001535021262857191,1.5714696268266102
269,AMPD1 (OMIM:615511),25,1367.1889414677419,4.557296471559139,9.099668181052794,0.00776217953784919,1.7201955368864463
270,AMPD2 (OMIM:615686),62,9741.15333986322,5.151323818013337,8.098737624374051,0.00010628559088546006,1.6228466508569008
271,AMPD2 (OMIM:615809),136,45331.482610146726,4.938070001105308,8.68929825871414,0.0012412600225884785,1.3781198953681932
272,AMT (OMIM:620398),31,2139.0265601461842,4.600057118593945,8.823833882896107,7.104736562826131e-05,1.642535897892463
273,AMTN (OMIM:617607),16,440.0160987729704,3.6668008231080864,7.0044179549823555,0.0019587674577635403,1.6789297502206584
274,ANAPC1 (OMIM:618625),87,17284.579326696257,4.620309897539764,9.008244129969956,0.12871499364286615,1.4008349901845047
275,ANAPC7 (OMIM:619699),76,13620.737479547448,4.779206133174543,8.852767900076527,0.09547380747933107,1.5101920579766708
276,ANG (OMIM:611895),21,852.1077862920381,4.0576561252001815,8.499133549000069,0.0029392195486610383,1.618348624035363
277,ANGPT1 (OMIM:619361),25,1059.6933658148562,3.532311219382854,6.971982765267307,0.7388212240972487,1.2413731618582526
278,ANGPT2 (OMIM:619369),14,360.5038400067466,3.961580659414798,7.26281603879411,0.7400213448202568,1.3503357486402983
279,ANGPTL3 (OMIM:605019),10,203.16473431729133,4.514771873717585,7.6522951990375585,0.0013983207012920977,2.1708272504109747
280,ANK1 (OMIM:182900),39,3640.895754421842,4.913489547127992,9.10780402719919,0.00027414783043571854,1.7169542539278522
281,ANK2 (OMIM:600919),19,937.6605000565501,5.483394737172808,9.043632319455332,0.01279329594845404,2.300112618029688
282,ANK3 (OMIM:615493),56,6986.218268337398,4.536505369050258,8.232308486184055,0.0011342589495837805,1.4162225581141936
283,ANKH (OMIM:118600),12,264.06822165537744,4.0010336614451125,8.286501225220404,0.008469585917447543,1.8956886906027899
284,ANKH (OMIM:123000),151,58133.166116445806,5.133171401010667,8.93996170190982,0.0007145103008383936,1.5584696357999994
285,ANKLE2 (OMIM:616681),118,31148.887112087454,4.5123695657087435,8.583857520957796,0.00040364886229316726,1.343933617887569
286,ANKRD11 (OMIM:148050),163,66419.68122108793,5.030650702195556,8.689907265165816,0.00017189252005425464,1.4752327095521436
287,ANKRD17 (OMIM:619504),116,32561.492454447005,4.8817829766787115,8.79841293830386,0.00031984864419684893,1.4252648042666558
288,ANKRD26 (OMIM:188000),24,1283.2376306756,4.649411705346377,8.84130759067763,0.021118882200204435,1.6860411317592756
289,ANKS6 (OMIM:615382),44,4769.072540506284,5.041302896941104,8.421114016030591,0.00027855748203595886,1.7255549344496988
290,ANLN (OMIM:616032),22,1020.2945023534534,4.416859317547417,8.083639940233253,0.0007165373026079224,1.72015066703109
291,ANO1 (OMIM:620045),47,5461.76828253305,5.052514599938067,9.175778459610973,8.091248143822315e-05,1.5753083272488642
292,ANO1 (OMIM:620687),31,2045.933811902792,4.399857660006004,8.1153909526629,0.002602641188336864,1.8022640470007716
293,ANO10 (OMIM:613728),68,11811.775889697743,5.185151839200063,8.879229495516284,0.0011901076561597205,1.589702690631805
294,ANO3 (OMIM:615034),30,1993.5309354456822,4.58282973665674,8.053805253740482,0.0008585106956950381,1.6115913610687995
295,ANO5 (OMIM:166260),24,937.7892789011294,3.3977872423953963,8.320849758392523,0.5304118126481896,1.5382776556116649
296,ANO5 (OMIM:611307),46,4983.070550930644,4.8145609187735685,9.056217712095465,0.12779646725482452,1.739949420512655
297,ANO5 (OMIM:613319),35,3056.7353195618957,5.137370284977976,9.190194003662649,0.004239304276640087,2.1524137172193663
298,ANO6 (OMIM:262890),7,72.28118223084137,3.4419610586114935,5.792371327930041,1.1075352672935082,1.2864162251121225
